16,5113,8.698153609283445
16,28,8.598018174763142
16,16742,8.462967798900653
16,7296,8.335949965961328
16,13129,8.265753037635296
16,15289,8.245440591716633
16,19371,8.10928533137197
16,12586,8.041778915576097
16,14276,7.971764978011571
16,18218,7.957808774783474
17,3719,8.961151151271704
17,7372,8.862676659028235
17,7195,8.6514593442987
17,9525,8.612795320199242
17,19096,8.435487029261322
17,7373,8.370305580913197
17,11796,8.345692221579377
17,2084,8.230004992707837
17,9065,8.16786616142956
17,18962,8.14168946318021
18,2815,8.731169479934891
18,18880,8.713374874412356
18,6671,8.492497755562708
18,12679,8.465345192428273
18,3669,8.35209061686109
18,4569,8.329760134941731
18,16353,8.237743734846521
18,17253,8.227211497926211
18,14674,8.197002278083424
18,18008,8.171601148972226
19,3860,8.675891991622851
19,7579,8.325159569152149
19,4739,8.313202395247604
19,4738,8.313202395247604
19,7194,8.302645313084566
19,6395,8.27988611511128
19,6396,8.27988611511128
19,17456,8.276150112361778
19,6943,8.154485797393217
19,2403,8.09694061817234
20,8522,8.576916563579857
20,8952,8.564483485198013
20,8953,8.564483485198013
20,3117,8.44442790309964
20,7808,8.365108726676045
20,7430,8.281450585249543
20,15364,8.243792028638698
20,13646,8.235366178827245
20,5523,8.225230223111586
20,8954,8.088678689484263
21,8163,9.107390561524827
21,495,8.45113839480166
21,1974,8.198545329624253
21,4719,8.194830931199686
21,14819,8.191258513291611
21,2760,8.001544673441469
21,496,7.981630734665945
21,494,7.981630734665945
21,7238,7.981468773572107
21,16075,7.956983541343242
22,6242,8.338754883550507
22,12713,8.223249292996915
22,12737,8.187868521016775
22,4778,8.110549342127719
22,7746,8.10334110059208
22,17464,8.087913123223297
22,18302,8.030983496938081
22,15595,8.013195171485478
22,8526,8.005449695136729
22,8553,7.996755535839161
23,12070,8.877664906176442
23,12518,8.598351716465881
23,17546,8.525461201665538
23,3579,8.198427654996118
23,3580,8.198427654996118
23,17872,8.13330818743519
23,10620,8.03844355730935
23,14101,8.034633216447872
23,14827,7.853107212377779
23,13145,7.844894194734407
61,19401,8.448493283541605
61,13236,8.403537579535392
61,17929,8.317393312598876
61,495,8.190122055422101
61,9331,8.13663837603123
61,13707,8.107363377777096
61,18221,8.101599462845137
61,18219,8.101599462845137
61,14819,8.091209737036689
61,10987,8.035900740557011
62,2048,8.488876730412965
62,7780,8.462758056048553
62,12667,8.242091834727288
62,15833,8.08041426667975
62,5724,7.991342208803768
62,16878,7.989065196396698
62,18483,7.9507976199244474
62,10781,7.930408849946746
62,262,7.928559044392967
62,10492,7.924559752514578
63,10500,8.283280413347986
63,9388,8.211708728640183
63,9387,8.211708728640183
63,9386,8.211708728640183
63,6757,8.142340751997445
63,6755,8.142340751997445
63,6756,8.142340751997445
63,5519,8.096777232690496
63,5408,7.9451277507479485
63,6837,7.935308464150837
64,1547,8.637505016372174
64,993,8.632847884024413
64,1965,8.622199792352045
64,587,8.478807790721085
64,84,8.355289446865562
64,7619,8.352503828252505
64,8117,8.352360525197163
64,5782,8.310091620915976
